YEAR,QUARTER,CITY1,CITY2,PASSENGERS FROM CITY1 TO CITY2,PASSENGERS FROM CITY2 TO CITY1,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1,
2016,Q4,DUBAI,MUMBAI,272797,297325,4161.9,11344.5,
2016,Q4,DUBAI,PUNE,15718,20013,0.0,0.0,
2016,Q4,DUBAI,TIRUCHIRAPALLY,13219,13275,2.9,60.6,
2016,Q4,DUBAI,TRIVANDRUM,68739,72221,107.9,2730.3,
2016,Q4,DUBAI,VISAKHAPATNAM,3698,3224,0.4,0.0,
2016,Q4,DUSHANBE,DELHI,1050,1446,0.0,35.7,
2016,Q4,FRANKFURT,AMRITSAR,0,0,0.0,0.0,
2016,Q4,FRANKFURT,BENGALURU,28429,31218,2237.2,2126.2,
2016,Q4,FRANKFURT,CHENNAI,21067,24192,1263.5,1284.4,
2016,Q4,FRANKFURT,DELHI,54759,57832,1303.0,2215.3,
2016,Q4,FRANKFURT,HYDERABAD,0,0,357.1,1765.6,
2016,Q4,FRANKFURT,KOLKATA,0,0,0.0,0.0,
2016,Q4,FRANKFURT,MUMBAI,26641,30446,3789.7,2462.1,
2016,Q4,FRANKFURT,PUNE,3089,2854,0.0,0.0,
2016,Q4,GUANGZHOU,DELHI,19703,16650,1826.2,455.7,
2016,Q4,GUANGZHOU,MUMBAI,0,0,0.0,425.7,
2016,Q4,HAA DHAALU ATOLL,TRIVANDRUM,500,488,0.0,0.3,
2016,Q4,HELNSKI,DELHI,7309,8173,306.4,519.6,
2016,Q4,HO CHI MINH CITY,DELHI,0,0,0.0,0.0,
2016,Q4,HO CHI MINH CITY,MUMBAI,0,0,0.0,0.0,
2016,Q4,HONG KONG,BENGALURU,19231,19173,3136.4,842.4,
2016,Q4,HONG KONG,CHENNAI,16802,17253,5583.9,4099.4,
2016,Q4,HONG KONG,DELHI,66336,64125,11425.3,2990.7,
2016,Q4,HONG KONG,HYDERABAD,8121,9015,665.5,935.0,
2016,Q4,HONG KONG,KOLKATA,7241,7565,984.2,586.5,
2016,Q4,HONG KONG,MUMBAI,51134,52364,5441.8,3825.3,
2016,Q4,ISTANBUL,DELHI,30052,31384,1172.6,1425.7,
2016,Q4,ISTANBUL,MUMBAI,26450,28156,558.6,777.1,
2016,Q4,JEDDAH,BENGALURU,4097,4456,119.0,382.0,
2016,Q4,JEDDAH,CHENNAI,5571,7933,111.4,599.8,
2016,Q4,JEDDAH,DELHI,23891,23358,273.3,857.4,
2016,Q4,JEDDAH,HYDERABAD,18845,17696,27.8,242.0,
2016,Q4,JEDDAH,KOCHI,39207,40152,94.4,1660.3,
2016,Q4,JEDDAH,KOZHIKODE,0,0,0.0,0.0,
2016,Q4,JEDDAH,LUCKNOW,13077,12722,26.7,42.9,
2016,Q4,JEDDAH,MUMBAI,39800,43623,14.5,1477.7,
2016,Q4,KABUL,DELHI,27840,24086,327.7,1307.0,
2016,Q4,KANDAHAR,DELHI,919,808,0.0,0.0,
2016,Q4,KARACHI,DELHI,705,1147,0.8,4.1,
2016,Q4,KARACHI,MUMBAI,1388,2567,2.1,6.1,
2016,Q4,KATHMANDU,BENGALURU,0,0,0.0,0.0,
2016,Q4,KATHMANDU,DELHI,80287,81047,132.6,415.1,
2016,Q4,KATHMANDU,KOLKATA,3815,3903,0.0,4.5,
2016,Q4,KATHMANDU,MUMBAI,13016,12439,8.4,16.4,
2016,Q4,KATHMANDU,VARANASI,89,86,0.0,0.0,
2016,Q4,KUALALUMPUR,AMRITSAR,9933,11241,0.0,0.0,
2016,Q4,KUALALUMPUR,BENGALURU,15174,14953,452.3,260.4,
2016,Q4,KUALALUMPUR,CHENNAI,24452,25420,1219.6,850.6,
2016,Q4,KUALALUMPUR,DELHI,47547,49879,1387.0,1627.4,
2016,Q4,KUALALUMPUR,GOA,0,0,0.0,0.0,
2016,Q4,KUALALUMPUR,HYDERABAD,18410,18167,146.7,124.1,
2016,Q4,KUALALUMPUR,KOCHI,32994,33250,31.3,87.6,
2016,Q4,KUALALUMPUR,KOLKATA,12472,12199,82.6,194.5,
2016,Q4,KUALALUMPUR,MUMBAI,31686,30743,480.4,480.1,
2016,Q4,KUALALUMPUR,TIRUCHIRAPALLY,64037,63057,0.2,801.3,
2016,Q4,KUALALUMPUR,TRIVANDRUM,5185,5040,0.0,29.6,
2016,Q4,KUALALUMPUR,VISAKHAPATNAM,4327,4295,58.3,57.1,
2016,Q4,KUNMING,DELHI,3738,3217,0.0,0.0,
2016,Q4,KUNMING,KOLKATA,8441,9232,54.6,89.1,
2016,Q4,KUWAIT,AHMEDABAD,7553,7420,1.8,76.8,
2016,Q4,KUWAIT,BENGALURU,5571,6190,13.3,0.0,
2016,Q4,KUWAIT,CHENNAI,15516,16509,123.1,887.4,
2016,Q4,KUWAIT,DELHI,19434,18344,860.9,700.3,
2016,Q4,KUWAIT,GOA,1702,3133,1.0,0.0,
2016,Q4,KUWAIT,HYDERABAD,2056,1678,0.3,0.1,
2016,Q4,KUWAIT,KOCHI,21681,22827,129.7,1077.1,
2016,Q4,KUWAIT,KOZHIKODE,7993,8658,7.3,69.2,
2016,Q4,KUWAIT,MANGALORE,2778,2749,2.6,0.0,
2016,Q4,KUWAIT,MUMBAI,43853,47700,51.3,1416.1,
2016,Q4,KUWAIT,TRIVANDRUM,8238,7992,13.4,158.4,
2016,Q4,LAHORE,DELHI,622,1135,2.1,2.9,
2016,Q4,LEIPZIG,BENGALURU,0,0,0.0,6.8,
2016,Q4,LEIPZIG,DELHI,0,0,1445.7,3163.6,
2016,Q4,LEIPZIG,MUMBAI,0,0,0.0,0.0,
2016,Q4,LONDON,AHMEDABAD,6635,6919,14.8,6.4,
2016,Q4,LONDON,AMRITSAR,0,212,0.0,0.0,
2016,Q4,LONDON,BENGALURU,20248,23190,649.9,1281.0,
2016,Q4,LONDON,CHENNAI,15707,18114,628.5,1119.0,
2016,Q4,LONDON,DELHI,129398,128139,4493.6,7212.9,
2016,Q4,LONDON,GOA,0,0,0.0,0.0,
2016,Q4,LONDON,HYDERABAD,16923,18269,406.9,847.9,
2016,Q4,LONDON,MUMBAI,109011,113892,5140.9,6970.4,
2016,Q4,LUXEMBOURG,CHENNAI,0,0,851.3,1263.1,
2016,Q4,LUXEMBOURG,DELHI,0,0,137.3,0.0,
2016,Q4,LUXEMBOURG,MUMBAI,0,0,668.1,1194.3,
2016,Q4,MALE,BENGALURU,0,0,0.0,0.0,
2016,Q4,MALE,CHENNAI,3136,3700,2.1,51.5,
2016,Q4,MALE,KOCHI,6396,6498,0.0,16.5,
2016,Q4,MALE,TRIVANDRUM,13168,13157,0.8,336.5,
2016,Q4,MALPENSA,DELHI,9952,8380,195.2,203.2,
2016,Q4,MALPENSA,MUMBAI,0,0,384.6,0.0,
2016,Q4,MANCHESTER,GOA,0,0,0.0,0.0,
2016,Q4,MANDALAY,GAYA,0,0,0.0,0.0,
2016,Q4,MARUITIUS,BENGALURU,1873,1544,20.6,10.5,
2016,Q4,MARUITIUS,CHENNAI,1312,1815,12.1,35.7,
2016,Q4,MARUITIUS,DELHI,7032,7229,4.5,101.2,
2016,Q4,MARUITIUS,MUMBAI,13572,14242,23.4,393.0,
2016,Q4,MEDINA,DELHI,1489,621,0.1,0.0,
2016,Q4,MEDINA,HYDERABAD,0,0,0.0,0.0,
2016,Q4,MEDINA,KOCHI,0,0,0.0,0.0,
2016,Q4,MEDINA,MUMBAI,1227,942,1.1,0.0,
2016,Q4,MELBOURNE,DELHI,7395,8900,47.4,95.3,
2016,Q4,MOSCOW,DELHI,27255,25932,39.3,257.2,
2016,Q4,MOSCOW,GOA,203,100,0.0,0.2,
2016,Q4,MUENCHEN,DELHI,19491,20904,799.9,1154.1,
2016,Q4,MUENCHEN,MUMBAI,16975,19327,1284.2,1108.1,
2016,Q4,MUSCAT,AHMEDABAD,8594,11260,0.0,25.7,
2016,Q4,MUSCAT,BENGALURU,20302,23431,19.0,348.0,
2016,Q4,MUSCAT,CHENNAI,29245,35584,24.2,407.2,
2016,Q4,MUSCAT,DELHI,46557,46438,242.2,443.7,
2016,Q4,MUSCAT,GOA,6769,10789,6.5,55.3,
2016,Q4,MUSCAT,HYDERABAD,31376,29955,11.6,249.6,
2016,Q4,MUSCAT,JAIPUR,10831,11777,17.1,46.8,
2016,Q4,MUSCAT,KOCHI,59233,61872,114.3,833.3,
2016,Q4,MUSCAT,KOZHIKODE,30128,30076,12.1,258.9,
2016,Q4,MUSCAT,LUCKNOW,17285,18860,12.3,142.9,
2016,Q4,MUSCAT,MANGALORE,4959,6015,0.0,0.0,
2016,Q4,MUSCAT,MUMBAI,54112,65379,38.9,812.0,
2016,Q4,MUSCAT,TRIVANDRUM,33631,34663,20.8,514.7,
2016,Q4,NAIROBI,MUMBAI,20207,21050,37.2,9.2,
2016,Q4,NARITA,DELHI,19776,21259,1392.1,1201.7,
2016,Q4,NARITA,MUMBAI,8203,7966,0.0,0.0,
2016,Q4,NAVOI,DELHI,0,0,1035.0,1221.7,
2016,Q4,NAVOI,MUMBAI,0,0,32.8,37.2,
2016,Q4,NEW YORK,DELHI,22532,23425,74.7,436.7,
2016,Q4,NEW YORK,MUMBAI,1817,4662,164.9,177.9,
2016,Q4,NEWARK,AHMEDABAD,3692,4565,1.5,1.7,
2016,Q4,NEWARK,DELHI,14452,17308,188.1,583.5,
2016,Q4,NEWARK,MUMBAI,41218,44847,321.5,440.5,
2016,Q4,OSAKA,DELHI,1278,1419,122.7,147.1,
2016,Q4,OSAKA,KOLKATA,0,0,0.0,0.0,
2016,Q4,OSAKA,MUMBAI,264,202,3.6,3.2,
2016,Q4,PARIS,BENGALURU,12926,11486,725.0,579.4,
2016,Q4,PARIS,CHENNAI,4070,3656,0.0,0.0,
2016,Q4,PARIS,DELHI,27940,26115,1429.2,1162.9,
2016,Q4,PARIS,MUMBAI,35909,33749,1839.2,2057.1,
2016,Q4,PARO,DELHI,5638,6166,1.3,14.5,
2016,Q4,PARO,KOLKATA,4928,4655,0.0,4.2,
2016,Q4,PEKING,DELHI,24886,23135,745.8,661.7,
2016,Q4,RANGOON,DELHI,596,493,0.0,0.2,
2016,Q4,RANGOON,GAYA,572,270,0.0,0.0,
2016,Q4,RANGOON,KOLKATA,1204,1103,0.0,22.7,
2016,Q4,RASALKHAMA,KOZHIKODE,4262,4387,0.0,6.9,
2016,Q4,REUNION,CHENNAI,457,445,2.0,3.3,
2016,Q4,RIYADH,BENGALURU,2291,2506,0.0,89.1,
2016,Q4,RIYADH,CHENNAI,7919,8786,102.9,559.9,
2016,Q4,RIYADH,DELHI,21556,22622,368.5,942.9,
2016,Q4,RIYADH,HYDERABAD,10007,9598,35.3,169.8,
2016,Q4,RIYADH,KOCHI,23874,24688,66.7,1069.3,
2016,Q4,RIYADH,KOZHIKODE,0,0,0.0,0.0,
2016,Q4,RIYADH,LUCKNOW,9943,10508,16.6,268.7,
2016,Q4,RIYADH,MUMBAI,43550,43549,275.2,1357.2,
2016,Q4,RIYADH,TRIVANDRUM,6003,5568,2.0,123.6,
2016,Q4,ROME,DELHI,10380,13119,103.5,114.7,
2016,Q4,SALALAH,KOCHI,1651,1436,0.0,0.0,
2016,Q4,SALALAH,KOZHIKODE,2167,2384,0.0,0.3,
2016,Q4,SALALAH,TRIVANDRUM,700,978,0.0,0.0,
2016,Q4,SAN FRANCISCO,BENGALURU,543,780,0.0,0.0,
2016,Q4,SAN FRANCISCO,DELHI,6949,7600,3.4,175.6,
2016,Q4,SANAA,MUMBAI,363,150,0.0,0.2,
2016,Q4,SEOUL,CHENNAI,0,0,0.0,0.0,
2016,Q4,SEOUL,DELHI,14328,13490,243.5,373.5,
2016,Q4,SEOUL,MUMBAI,6145,5646,159.8,206.4,
2016,Q4,SEYCHELLES,MUMBAI,6543,6906,0.5,28.4,
2016,Q4,SHANGHAI,DELHI,10399,10207,527.5,148.0,
2016,Q4,SHANGHAI,MUMBAI,3635,3309,357.5,104.7,
2016,Q4,SHARJAH,AHMEDABAD,11833,13630,5.6,124.2,
2016,Q4,SHARJAH,AMRITSAR,138,6,0.0,0.0,
2016,Q4,SHARJAH,BENGALURU,12360,13736,46.2,206.6,
2016,Q4,SHARJAH,CHANDIGARH,810,1042,0.0,0.0,
2016,Q4,SHARJAH,CHENNAI,15997,16986,11.5,217.7,
2016,Q4,SHARJAH,COIMBATORE,10405,10278,0.9,153.8,
2016,Q4,SHARJAH,DELHI,27674,28200,118.8,256.7,
2016,Q4,SHARJAH,GOA,7257,8838,20.7,77.7,
2016,Q4,SHARJAH,HYDERABAD,14520,14347,5.6,169.6,
2016,Q4,SHARJAH,JAIPUR,13480,14091,2.2,138.0,
2016,Q4,SHARJAH,KOCHI,57161,59480,126.2,990.3,
2016,Q4,SHARJAH,KOZHIKODE,45045,45100,8.1,542.1,
2016,Q4,SHARJAH,LUCKNOW,87,148,0.0,0.0,
2016,Q4,SHARJAH,MANGALORE,6142,9196,0.6,38.1,
2016,Q4,SHARJAH,MUMBAI,33630,38780,106.5,543.2,
2016,Q4,SHARJAH,NAGPUR,5456,7205,0.2,60.5,
2016,Q4,SHARJAH,PUNE,82,88,0.0,0.0,
2016,Q4,SHARJAH,TIRUCHIRAPALLY,1751,2604,0.0,1.7,
2016,Q4,SHARJAH,TRIVANDRUM,46407,43372,6.4,874.3,
2016,Q4,SHARJAH,VARANASI,5258,6342,0.0,0.0,
2016,Q4,SHARJAH,VISAKHAPATNAM,83,67,0.0,0.0,
2016,Q4,SHENZHEN,MUMBAI,0,0,0.0,0.0,
2016,Q4,SINGAPORE,AHMEDABAD,6354,7066,440.3,607.1,
2016,Q4,SINGAPORE,AMRITSAR,9938,9444,34.4,67.3,
2016,Q4,SINGAPORE,BENGALURU,36318,37344,1694.7,1931.4,
2016,Q4,SINGAPORE,CHENNAI,82969,91417,3928.7,4546.1,
2016,Q4,SINGAPORE,COIMBATORE,5466,6516,9.4,113.3,
2016,Q4,SINGAPORE,DELHI,70091,69645,3846.3,2880.0,
2016,Q4,SINGAPORE,HYDERABAD,22800,21937,169.1,239.1,
2016,Q4,SINGAPORE,KOCHI,20916,21554,40.7,205.7,
2016,Q4,SINGAPORE,KOLKATA,11905,12461,458.6,889.7,
2016,Q4,SINGAPORE,LUCKNOW,3497,3583,0.0,0.0,
2016,Q4,SINGAPORE,MUMBAI,76374,81651,3864.3,3899.9,
2016,Q4,SINGAPORE,TIRUCHIRAPALLY,41015,41654,4.5,407.3,
2016,Q4,SINGAPORE,TRIVANDRUM,5190,6220,2.5,36.9,
2016,Q4,SINGAPORE,VISAKHAPATNAM,2444,2993,1.6,1.4,
2016,Q4,SYDNEY,DELHI,8898,10837,29.8,125.3,
2016,Q4,TAIPAE,DELHI,3614,8324,360.9,185.1,
2016,Q4,TAIPAE,MUMBAI,0,0,75.8,0.0,
2016,Q4,TASHKENT,AMRITSAR,2439,2228,0.1,6.9,
2016,Q4,TASHKENT,DELHI,11368,11073,50.1,444.0,
2016,Q4,TEHRAN,DELHI,3705,4348,43.6,156.9,
2016,Q4,TEHRAN,MUMBAI,3009,3347,28.2,65.5,
2016,Q4,TELAVIV,MUMBAI,7450,6671,185.0,464.5,
2016,Q4,TOKYO,DELHI,10219,10876,1057.6,439.0,
2016,Q4,TORONTO,DELHI,25816,25629,227.3,608.1,
2016,Q4,VIENNA,DELHI,7938,8010,95.3,78.7,
2016,Q4,ZURICH,DELHI,16033,17472,953.1,1318.6,
2016,Q4,ZURICH,MUMBAI,16516,19542,1183.5,1449.1,
2017,Q1,ABUDHABI,AHMEDABAD,18792,24983,75.1,98.9,
2017,Q1,ABUDHABI,BENGALURU,36376,34271,125.3,342.0,
2017,Q1,ABUDHABI,CHENNAI,51323,51871,38.8,464.5,
2017,Q1,ABUDHABI,DELHI,73669,79199,1155.0,2846.8,
2017,Q1,ABUDHABI,GOA,0,0,0.0,0.0,
2017,Q1,ABUDHABI,HYDERABAD,48996,46336,59.8,461.4,
2017,Q1,ABUDHABI,JAIPUR,6765,8363,29.4,75.1,
2017,Q1,ABUDHABI,KOCHI,77726,69181,64.0,987.8,
2017,Q1,ABUDHABI,KOLKATA,9975,10149,12.1,118.4,
2017,Q1,ABUDHABI,KOZHIKODE,49548,44315,64.1,459.5,
2017,Q1,ABUDHABI,LUCKNOW,12597,13429,1.0,44.3,
2017,Q1,ABUDHABI,MANGALORE,21169,18030,7.5,15.4,
2017,Q1,ABUDHABI,MUMBAI,93621,110541,777.3,2275.7,
2017,Q1,ABUDHABI,PUNE,9783,10966,0.0,0.0,
2017,Q1,ABUDHABI,TRIVANDRUM,37232,34375,11.1,453.5,
2017,Q1,ADDIS ABABA,CHENNAI,0,0,0.0,0.0,
2017,Q1,ADDIS ABABA,DELHI,13579,15535,89.1,72.5,
2017,Q1,ADDIS ABABA,MUMBAI,27725,31010,310.5,3528.5,
2017,Q1,ADEN,MUMBAI,16,153,0.0,0.4,
2017,Q1,AL AIN,KOZHIKODE,3952,4220,0.0,0.0,
2017,Q1,ALMATY,DELHI,7787,7084,2.2,114.6,
2017,Q1,ALMATY,GOA,0,0,0.0,0.0,
2017,Q1,AMSTERDAM,DELHI,32739,37216,1585.5,2105.8,
2017,Q1,AMSTERDAM,MUMBAI,20400,24157,953.1,732.1,
2017,Q1,ANTALYA,DELHI,279,218,0.0,0.0,
2017,Q1,ANTALYA,MUMBAI,0,0,0.0,1.1,
2017,Q1,ASHGABAT,AMRITSAR,3120,7243,0.0,13.5,
2017,Q1,ASHGABAT,DELHI,3354,3661,0.0,25.8,
2017,Q1,BAGHDAD,DELHI,0,0,0.0,0.0,
2017,Q1,BAHRAIN,BENGALURU,0,0,1.3,0.0,
2017,Q1,BAHRAIN,CHENNAI,18563,17126,5.6,288.2,
2017,Q1,BAHRAIN,DELHI,31680,31697,132.6,437.5,
2017,Q1,BAHRAIN,HYDERABAD,12175,12103,4.7,0.1,
2017,Q1,BAHRAIN,KOCHI,16674,15157,21.2,329.6,
2017,Q1,BAHRAIN,KOZHIKODE,8053,7320,0.0,32.2,
2017,Q1,BAHRAIN,MANGALORE,2989,3478,0.0,0.0,
2017,Q1,BAHRAIN,MUMBAI,36810,36161,53.9,953.6,
2017,Q1,BAHRAIN,TRIVANDRUM,14634,12444,28.0,242.9,
2017,Q1,BANGKOK,AHMEDABAD,2492,0,8.2,0.0,
2017,Q1,BANGKOK,BENGALURU,22542,23649,909.4,765.2,
2017,Q1,BANGKOK,CHENNAI,30719,31984,1033.2,1265.3,
2017,Q1,BANGKOK,DELHI,93601,106707,3357.2,933.9,
2017,Q1,BANGKOK,GAYA,0,0,0.0,0.0,
2017,Q1,BANGKOK,HYDERABAD,13709,14668,527.9,481.1,
2017,Q1,BANGKOK,KOLKATA,70812,71568,537.3,611.3,
2017,Q1,BANGKOK,MUMBAI,94150,92887,2761.3,1321.6,
2017,Q1,BANGKOK,VARANASI,0,0,0.0,0.0,
2017,Q1,BASRA,DELHI,0,218,0.0,0.0,
2017,Q1,BIRMINGHAM,AMRITSAR,3470,6481,0.2,0.0,
2017,Q1,BIRMINGHAM,DELHI,7832,9638,129.3,186.0,
2017,Q1,BISHKEK,DELHI,2596,2830,0.1,89.5,
2017,Q1,BRUSELLS,DELHI,0,0,0.0,0.0,
2017,Q1,BRUSELLS,MUMBAI,0,0,0.0,0.0,
2017,Q1,CAIRO,MUMBAI,3542,4392,2.4,25.1,
2017,Q1,CHICAGO,DELHI,15916,21828,220.0,433.0,
2017,Q1,CHICAGO,HYDERABAD,5249,4776,9.6,0.0,
2017,Q1,CHITTAGONG,KOLKATA,11369,12700,0.0,0.0,
2017,Q1,COLOGNE,DELHI,0,0,0.0,0.0,
2017,Q1,COLOGNE,MUMBAI,0,0,0.0,1058.6,
2017,Q1,COLOMBO,BENGALURU,18551,17379,827.8,1184.3,
2017,Q1,COLOMBO,CHENNAI,95479,93424,1094.5,2277.9,
2017,Q1,COLOMBO,DELHI,18090,23374,278.6,228.8,
2017,Q1,COLOMBO,GAYA,0,0,0.0,0.0,
2017,Q1,COLOMBO,KOCHI,23171,25088,98.8,693.9,
2017,Q1,COLOMBO,KOLKATA,3843,5216,2.4,36.0,
2017,Q1,COLOMBO,MADURAI,21001,20723,0.0,0.0,
2017,Q1,COLOMBO,MUMBAI,33232,34068,282.9,372.3,
2017,Q1,COLOMBO,TIRUCHIRAPALLY,25301,26000,6.0,459.2,
2017,Q1,COLOMBO,TRIVANDRUM,15674,10453,37.2,416.3,
2017,Q1,COLOMBO,VARANASI,0,0,0.0,0.0,
2017,Q1,DAMMAM,BENGALURU,1151,566,0.2,94.2,
2017,Q1,DAMMAM,CHENNAI,1567,1040,0.6,28.3,
2017,Q1,DAMMAM,DELHI,30221,27164,128.3,178.3,
2017,Q1,DAMMAM,HYDERABAD,2049,1898,1.0,30.9,
2017,Q1,DAMMAM,KOCHI,17544,13487,25.3,408.0,
2017,Q1,DAMMAM,KOZHIKODE,20251,17700,10.5,345.3,
2017,Q1,DAMMAM,MANGALORE,6508,6206,4.1,0.0,
2017,Q1,DAMMAM,MUMBAI,16258,14305,29.7,155.2,
2017,Q1,DAMMAM,TRIVANDRUM,13783,12985,4.8,188.9,
2017,Q1,DHAKA,CHENNAI,2133,2076,14.8,33.3,
2017,Q1,DHAKA,DELHI,9407,9122,191.6,180.1,
2017,Q1,DHAKA,KOLKATA,48047,55830,319.3,1197.2,
2017,Q1,DHAKA,MUMBAI,11097,7572,240.1,223.6,
2017,Q1,DOHA,AHMEDABAD,12481,14825,363.8,1387.4,
2017,Q1,DOHA,AMRITSAR,9260,15015,6.4,29.4,
2017,Q1,DOHA,BENGALURU,25320,25841,1552.3,2742.1,
2017,Q1,DOHA,CHENNAI,23768,23321,3297.6,4412.5,
2017,Q1,DOHA,DELHI,53772,56285,1862.6,5196.5,
2017,Q1,DOHA,GOA,11737,14102,4.1,100.7,
2017,Q1,DOHA,HYDERABAD,13601,14682,380.7,1498.1,
2017,Q1,DOHA,KOCHI,56540,50401,160.9,2397.5,
2017,Q1,DOHA,KOLKATA,16072,16701,865.9,1050.5,
2017,Q1,DOHA,KOZHIKODE,37072,33657,5.0,439.6,
2017,Q1,DOHA,MANGALORE,3682,4410,0.4,0.0,
2017,Q1,DOHA,MUMBAI,50915,54098,3454.2,5393.8,
2017,Q1,DOHA,NAGPUR,6941,9887,1.5,0.0,
2017,Q1,DOHA,TRIVANDRUM,21583,19881,2.7,336.4,
2017,Q1,DON MUEANG,BENGALURU,9688,8943,51.0,32.0,
2017,Q1,DON MUEANG,CHENNAI,9275,9131,87.2,128.6,
2017,Q1,DON MUEANG,KOCHI,4906,5146,0.0,0.0,
2017,Q1,DUBAI,AHMEDABAD,47766,51003,476.0,1754.1,
2017,Q1,DUBAI,AMRITSAR,24043,28814,15.2,35.4,
2017,Q1,DUBAI,BENGALURU,102682,98256,3696.6,7012.5,
2017,Q1,DUBAI,CHENNAI,123054,118504,3562.8,6045.8,
2017,Q1,DUBAI,DELHI,223256,247244,4227.7,12524.2,
2017,Q1,DUBAI,GOA,4023,3826,0.4,0.0,
2017,Q1,DUBAI,HYDERABAD,129034,125215,816.4,4090.9,
2017,Q1,DUBAI,JAIPUR,14584,17312,0.3,5.7,
2017,Q1,DUBAI,KOCHI,142553,127646,607.4,4443.4,
2017,Q1,DUBAI,KOLKATA,40654,36533,883.5,2877.8,
2017,Q1,DUBAI,KOZHIKODE,67411,59821,29.3,686.0,
2017,Q1,DUBAI,LUCKNOW,19494,20452,2.7,84.7,
2017,Q1,DUBAI,MADURAI,15971,15254,0.0,0.0,
2017,Q1,DUBAI,MANGALORE,41596,41186,2.2,116.9,
2017,Q1,DUBAI,MUMBAI,285634,293911,4440.0,13344.6,
2017,Q1,DUBAI,PUNE,16798,18782,0.0,0.0,
2017,Q1,DUBAI,TIRUCHIRAPALLY,13773,13987,2.1,37.9,
2017,Q1,DUBAI,TRIVANDRUM,75483,67455,167.0,2866.7,
2017,Q1,DUBAI,VISAKHAPATNAM,4270,3242,0.2,0.0,
2017,Q1,DUSHANBE,DELHI,1149,790,0.2,30.6,
2017,Q1,FRANKFURT,AMRITSAR,0,0,0.0,0.0,
2017,Q1,FRANKFURT,BENGALURU,27849,28685,2407.4,1873.2,
2017,Q1,FRANKFURT,CHENNAI,20027,21925,1492.4,1326.9,
2017,Q1,FRANKFURT,DELHI,42635,58088,1533.3,2149.1,
2017,Q1,FRANKFURT,HYDERABAD,0,0,297.3,1460.1,
2017,Q1,FRANKFURT,KOLKATA,0,0,0.0,0.0,
2017,Q1,FRANKFURT,MUMBAI,25399,30057,3169.7,2213.0,
2017,Q1,FRANKFURT,PUNE,2644,2669,0.0,0.0,
2017,Q1,GUANGZHOU,DELHI,21507,26139,1732.8,659.6,
2017,Q1,GUANGZHOU,MUMBAI,0,0,0.0,444.7,
2017,Q1,HAA DHAALU ATOLL,TRIVANDRUM,498,561,0.0,0.0,
2017,Q1,HELNSKI,DELHI,6825,9313,399.9,603.7,
2017,Q1,HO CHI MINH CITY,DELHI,0,0,0.0,0.0,
2017,Q1,HO CHI MINH CITY,MUMBAI,0,0,0.0,0.0,
2017,Q1,HONG KONG,BENGALURU,21797,22334,887.8,1151.8,
2017,Q1,HONG KONG,CHENNAI,18282,17916,4883.7,4056.3,
2017,Q1,HONG KONG,DELHI,71668,77864,11716.8,3879.6,
2017,Q1,HONG KONG,HYDERABAD,10341,10997,819.0,1438.5,
2017,Q1,HONG KONG,KOLKATA,8318,8077,1041.4,560.0,
2017,Q1,HONG KONG,MUMBAI,57637,58131,5339.3,3717.2,
2017,Q1,ISTANBUL,DELHI,23694,28236,1295.1,1578.1,
2017,Q1,ISTANBUL,MUMBAI,27118,31286,1337.5,2073.5,
2017,Q1,JEDDAH,BENGALURU,6779,6900,58.8,296.0,
2017,Q1,JEDDAH,CHENNAI,7825,7950,117.0,500.7,
2017,Q1,JEDDAH,DELHI,28619,26800,266.9,1215.1,
2017,Q1,JEDDAH,HYDERABAD,21533,21530,14.2,458.8,
2017,Q1,JEDDAH,KOCHI,49097,44969,87.9,2093.7,
2017,Q1,JEDDAH,KOZHIKODE,0,0,0.0,0.0,
2017,Q1,JEDDAH,LUCKNOW,16499,17425,38.0,134.9,
2017,Q1,JEDDAH,MUMBAI,51540,59701,374.9,1702.2,
2017,Q1,KABUL,DELHI,21720,26102,208.4,1166.2,
2017,Q1,KANDAHAR,DELHI,763,1029,0.0,0.0,
2017,Q1,KARACHI,DELHI,618,1215,0.0,4.7,
2017,Q1,KARACHI,MUMBAI,1602,2842,4.6,43.2,
2017,Q1,KATHMANDU,BENGALURU,0,0,0.0,0.0,
2017,Q1,KATHMANDU,DELHI,82489,76912,145.2,328.9,
2017,Q1,KATHMANDU,KOLKATA,4654,3669,0.7,5.5,
2017,Q1,KATHMANDU,MUMBAI,14147,11576,4.5,19.2,
2017,Q1,KATHMANDU,VARANASI,93,115,0.0,0.0,
2017,Q1,KUALALUMPUR,AMRITSAR,6014,7631,0.0,0.0,
2017,Q1,KUALALUMPUR,BENGALURU,21006,19581,308.9,565.4,
2017,Q1,KUALALUMPUR,CHENNAI,28916,29046,923.0,897.9,
2017,Q1,KUALALUMPUR,DELHI,52279,55070,1280.4,1718.2,
2017,Q1,KUALALUMPUR,GOA,0,0,0.0,0.0,
2017,Q1,KUALALUMPUR,HYDERABAD,24569,23880,138.2,197.4,
2017,Q1,KUALALUMPUR,KOCHI,37942,35086,19.2,67.0,
2017,Q1,KUALALUMPUR,KOLKATA,13074,12377,58.3,149.8,
2017,Q1,KUALALUMPUR,MUMBAI,37314,35759,81.5,239.2,
2017,Q1,KUALALUMPUR,TIRUCHIRAPALLY,67823,62264,0.1,753.7,
